Latitude,Longitude,Weather,Light_Condition,Road_Surface,Road_Function,Speed_Limit(MPH),Day,Month,Hour,Number_of_Vehicles,Intersection,Fatalities
34.05418611,-118.4515278,Clear,Dark - Lighted,Dry,Interstate,65.0,19,October,1:00am-1:59am,1,Not an Intersection,1
34.00861111,-118.1582111,Clear,Dark - Not Lighted,Dry,Interstate,65.0,22,September,4:00am-4:59am,1,Not an Intersection,1
33.993625,-117.9314222,Clear,Daylight,Dry,Other Principal Arterial,45.0,23,September,5:00pm-5:59pm,1,Four-Way Intersection,1
38.05146667,-121.2594556,Clear,Daylight,Dry,Local,55.0,2,November,3:00pm-3:59pm,2,T-Intersection,1
37.97906389,-121.2817278,Clear,Dark - Lighted,Dry,Local,40.0,1,September,4:00am-4:59am,1,Not an Intersection,1
38.20911667,-121.264875,Clear,Dark - Not Lighted,Dry,Other Freeways and Expressways,65.0,13,June,11:00pm-11:59pm,1,Not an Intersection,1
34.13430833,-117.3540056,Clear,Dark - Lighted,Dry,Other Freeways and Expressways,65.0,15,September,9:00pm-9:59pm,2,Not an Intersection,1
38.14649444,-122.2482,Cloudy,Dark - Lighted,Dry,Local,25.0,13,October,0:00am-0:59am,1,Not an Intersection,1
37.97440833,-121.9158806,Clear,Dark - Not Lighted,Dry,Other Principal Arterial,55.0,24,November,10:00pm-10:59pm,1,Not an Intersection,1
37.99170833,-121.1818417,Clear,Daylight,Dry,Minor Arterial,55.0,16,August,4:00pm-4:59pm,2,Not an Intersection,1
34.05616111,-118.2557889,Clear,Dark - Not Lighted,Dry,Interstate,55.0,12,November,4:00am-4:59am,1,Not an Intersection,1
33.96014167,-118.2579167,Clear,Dark - Lighted,Dry,Other Principal Arterial,35.0,30,January,8:00pm-8:59pm,1,Not an Intersection,1
37.92181667,-121.6872361,Clear,Dark - Lighted,Dry,Other Principal Arterial,55.0,27,April,10:00pm-10:59pm,2,T-Intersection,1
34.57213056,-117.365175,Clear,Daylight,Dry,Minor Arterial,60.0,23,October,5:00am-5:59am,1,T-Intersection,1
38.63986667,-121.4292111,Clear,Dark - Lighted,Dry,Other Principal Arterial,35.0,27,October,1:00am-1:59am,2,Four-Way Intersection,1
34.25575833,-118.4405194,Clear,Dark - Lighted,Dry,Other Principal Arterial,40.0,30,October,6:00pm-6:59pm,1,Not an Intersection,1
36.72864722,-119.7403194,Clear,Dark - Lighted,Dry,Major Collector,40.0,30,April,0:00am-0:59am,1,Not an Intersection,1
32.75279444,-117.2048583,Clear,Dark - Lighted,Dry,Other Principal Arterial,35.0,30,October,9:00pm-9:59pm,1,"Five Point, or More",1
34.02554444,-118.3603667,Clear,Dark - Not Lighted,Dry,Minor Arterial,35.0,31,October,7:00pm-7:59pm,1,Not an Intersection,1
37.85516389,-122.2690028,Clear,Dark - Lighted,Dry,Minor Arterial,25.0,1,November,0:00am-0:59am,1,Not an Intersection,1
34.31176667,-117.2756528,Clear,Daylight,Dry,Major Collector,55.0,1,November,2:00pm-2:59pm,2,Not an Intersection,1
34.05184444,-118.0646528,Clear,Dark - Lighted,Dry,Other Principal Arterial,30.0,15,November,8:00pm-8:59pm,1,Four-Way Intersection,1
34.90465278,-120.4514556,Clear,Daylight,Dry,Minor Arterial,25.0,2,May,3:00pm-3:59pm,2,Four-Way Intersection,1
37.80084444,-122.4279389,Clear,Dark - Lighted,Dry,Other Principal Arterial,25.0,21,September,11:00pm-11:59pm,1,Four-Way Intersection,1
33.64134167,-117.9185417,Clear,Dark - Lighted,Dry,Other Freeways and Expressways,40.0,21,October,10:00pm-10:59pm,1,T-Intersection,1
36.605025,-119.7858389,Clear,Dark - Lighted,Dry,Other Principal Arterial,65.0,18,May,8:00pm-8:59pm,3,Four-Way Intersection,1
37.68808333,-122.0958917,Clear,Dark - Lighted,Dry,Other Principal Arterial,35.0,22,May,11:00pm-11:59pm,1,Four-Way Intersection,1
38.69305,-121.2301667,Clear,Daylight,Dry,Major Collector,25.0,19,September,4:00pm-4:59pm,1,Four-Way Intersection,1
33.698575,-117.7382417,Clear,Dark - Lighted,Dry,Minor Arterial,55.0,6,October,6:00pm-6:59pm,2,Four-Way Intersection,1
33.67850278,-117.8804611,Clear,Daylight,Dry,Other Freeways and Expressways,65.0,5,September,3:00pm-3:59pm,4,Not an Intersection,1
33.69204444,-117.7124306,Clear,Dark - Lighted,Dry,Local,55.0,5,December,6:00pm-6:59pm,1,T-Intersection,1
32.67845,-117.1098306,"Fog, Smog, Smoke",Dark - Lighted,Dry,Interstate,65.0,21,December,1:00am-1:59am,2,Not an Intersection,1
37.86996111,-121.0694333,Clear,Dark - Not Lighted,Dry,Major Collector,55.0,1,December,5:00pm-5:59pm,3,Not an Intersection,1
34.14985278,-118.10125,Clear,Dark - Lighted,Dry,Minor Arterial,35.0,11,May,2:00am-2:59am,2,Not an Intersection,3
37.78166389,-122.2129222,Clear,Dark - Lighted,Dry,Major Collector,25.0,24,July,10:00pm-10:59pm,10,Four-Way Intersection,1
34.0105,-118.1602333,Clear,Dark - Lighted,Dry,Interstate,65.0,6,November,7:00pm-7:59pm,2,Not an Intersection,1
34.01610556,-118.1575,Clear,Dark - Lighted,Dry,Other Principal Arterial,40.0,5,November,7:00pm-7:59pm,1,Four-Way Intersection,1
33.93161389,-118.36565,Clear,Daylight,Dry,Interstate,65.0,10,November,10:00am-10:59am,1,Not an Intersection,1
37.76451111,-122.4527056,Clear,Daylight,Dry,Minor Arterial,25.0,22,October,8:00am-8:59am,1,Four-Way Intersection,1
35.62253611,-117.6995583,Clear,Dark - Not Lighted,Dry,Major Collector,55.0,1,July,0:00am-0:59am,1,Not an Intersection,1
36.63300278,-119.4076778,Clear,Dawn,Dry,Minor Collector,55.0,20,September,6:00am-6:59am,2,Not an Intersection,1
33.92416111,-116.4199056,Clear,Dark - Not Lighted,Dry,Other Principal Arterial,55.0,28,December,1:00am-1:59am,1,Not an Intersection,1
34.03311111,-118.1281722,Clear,Dark - Not Lighted,Dry,Other Freeways and Expressways,65.0,17,September,10:00pm-10:59pm,2,Not an Intersection,1
34.55803333,-118.0453278,Clear,Daylight,Dry,Major Collector,55.0,26,November,12:00pm-12:59pm,2,Four-Way Intersection,1
35.29549444,-119.0031528,Clear,Dark - Lighted,Dry,Other Principal Arterial,45.0,24,August,8:00pm-8:59pm,1,Not an Intersection,1
40.21885833,-121.485675,Clear,Daylight,Dry,Minor Arterial,55.0,11,October,5:00pm-5:59pm,1,Not an Intersection,1
33.72861389,-116.4051722,Clear,Dark - Lighted,Dry,Local,45.0,24,May,5:00am-5:59am,1,T-Intersection,2
37.42965,-122.10265,Clear,Dark - Not Lighted,Dry,Other Freeways and Expressways,65.0,31,May,3:00am-3:59am,3,Not an Intersection,1
34.10551389,-118.4782139,Clear,Dusk,Dry,Interstate,65.0,16,June,8:00pm-8:59pm,1,Not an Intersection,1
32.60883611,-117.0907833,Clear,Dark - Lighted,Dry,Interstate,65.0,13,May,9:00pm-9:59pm,1,Not an Intersection,1
34.45243611,-119.9659833,Clear,Daylight,Dry,Other Freeways and Expressways,65.0,15,August,12:00pm-12:59pm,2,Not an Intersection,1
34.47906944,-117.3389306,Clear,Daylight,Dry,Minor Arterial,45.0,23,November,4:00pm-4:59pm,2,Not an Intersection,1
32.77769722,-117.0575139,Clear,Dark - Not Lighted,Dry,Interstate,65.0,30,July,11:00pm-11:59pm,2,Not an Intersection,1
38.18205278,-122.1850444,Clear,Dark - Lighted,Dry,Interstate,65.0,7,August,0:00am-0:59am,2,Not an Intersection,1
34.17610278,-118.3937222,Clear,Dark - Not Lighted,Dry,Other Freeways and Expressways,65.0,21,November,11:00pm-11:59pm,2,Not an Intersection,1
34.13839444,-118.0146556,Clear,Dark - Not Lighted,Dry,Interstate,65.0,29,December,3:00am-3:59am,2,Not an Intersection,1
33.83687222,-117.9937528,Clear,Dark - Lighted,Dry,Minor Arterial,45.0,20,November,8:00pm-8:59pm,1,Not an Intersection,1
37.31703611,-121.8975944,Clear,Dark - Lighted,Dry,Minor Arterial,35.0,18,November,8:00pm-8:59pm,1,Not an Intersection,1
33.81540833,-118.3864,Clear,Dark - Lighted,Dry,Other Principal Arterial,35.0,20,November,11:00pm-11:59pm,2,Four-Way Intersection,1
34.40808611,-117.3169528,Clear,Dark - Lighted,Dry,Major Collector,25.0,21,November,0:00am-0:59am,3,Not an Intersection,1
37.69290556,-122.0607333,Cloudy,Daylight,Dry,Interstate,65.0,15,September,9:00am-9:59am,1,Not an Intersection,1
36.81585278,-119.6865278,Clear,Daylight,Dry,Major Collector,25.0,28,August,10:00am-10:59am,2,T-Intersection,1
33.87017778,-117.9509111,Clear,Daylight,Dry,Minor Arterial,40.0,28,August,3:00pm-3:59pm,3,Four-Way Intersection,1
33.96977222,-118.1827222,Clear,Dark - Lighted,Dry,Other Principal Arterial,35.0,15,September,8:00pm-8:59pm,1,Not an Intersection,1
36.62088056,-121.8412611,Clear,Dark - Lighted,Dry,Minor Arterial,30.0,22,September,10:00pm-10:59pm,1,Not an Intersection,2
33.78217222,-116.4716694,Clear,Dark - Lighted,Dry,Other Principal Arterial,45.0,11,October,0:00am-0:59am,2,Not an Intersection,1
38.73836944,-121.3070222,Rain,Dark - Lighted,Wet,Other Principal Arterial,45.0,1,November,11:00pm-11:59pm,1,Not an Intersection,1
34.52886389,-117.3182861,Clear,Dark - Lighted,Dry,Minor Arterial,40.0,2,November,6:00pm-6:59pm,1,Four-Way Intersection,1
35.36875833,-120.8513083,Clear,Daylight,Dry,Minor Arterial,25.0,7,November,3:00pm-3:59pm,1,Four-Way Intersection,1
37.96891111,-122.5567417,Clear,Daylight,Dry,Local,25.0,12,November,7:00am-7:59am,1,Not an Intersection,1
34.12144722,-117.3434889,Not Reported,Not Reported,Not Reported,Minor Arterial,49.0,18,November,5:00pm-5:59pm,2,Not an Intersection,1
33.78358889,-117.9061194,Clear,Daylight,Dry,Minor Arterial,35.0,7,July,7:00pm-7:59pm,5,Not an Intersection,1
38.52413611,-120.8475472,Clear,Dark - Not Lighted,Dry,Minor Arterial,55.0,7,November,6:00pm-6:59pm,1,Not an Intersection,1
33.73008333,-118.0147694,Clear,Dark - Lighted,Dry,Other Principal Arterial,45.0,9,February,9:00pm-9:59pm,4,Not an Intersection,1
35.76140833,-119.1981083,Clear,Daylight,Dry,Major Collector,55.0,17,June,5:00am-5:59am,1,Not an Intersection,1
36.57634444,-119.6682639,Clear,Dark - Not Lighted,Dry,Local,55.0,2,September,8:00pm-8:59pm,2,Not an Intersection,1
37.46471111,-122.2910917,Clear,Dark - Not Lighted,Dry,Interstate,65.0,14,May,10:00pm-10:59pm,4,Not an Intersection,1
36.54730833,-119.7233806,Cloudy,Dawn,Dry,Major Collector,55.0,24,August,5:00am-5:59am,2,Not an Intersection,1
37.76509722,-121.3658139,Clear,Dark - Not Lighted,Dry,Interstate,55.0,19,August,10:00pm-10:59pm,2,Not an Intersection,1
38.49645278,-121.0986861,Clear,Daylight,Dry,Other Principal Arterial,55.0,29,July,8:00pm-8:59pm,2,Four-Way Intersection,1
38.33533333,-121.9705861,Clear,Daylight,Dry,Other Principal Arterial,40.0,24,July,6:00am-6:59am,2,Four-Way Intersection,1
33.63797778,-115.0905222,Clear,Dark - Not Lighted,Dry,Interstate,55.0,4,February,10:00pm-10:59pm,2,Not an Intersection,1
38.38416944,-121.9337472,Clear,Daylight,Dry,Other Principal Arterial,40.0,11,July,10:00am-10:59am,5,Not Reported,1
39.11055278,-121.6717306,Cloudy,Daylight,Dry,Minor Arterial,55.0,27,January,4:00pm-4:59pm,2,Not an Intersection,1
37.24594167,-121.8683917,Clear,Daylight,Dry,Minor Arterial,60.0,11,July,4:00pm-4:59pm,2,T-Intersection,1
33.92461111,-117.9461278,Cloudy,Dark - Lighted,Wet,Other Principal Arterial,40.0,5,May,5:00am-5:59am,1,Four-Way Intersection,1
35.38733056,-119.04315,Clear,Dark - Lighted,Dry,Minor Arterial,40.0,29,March,9:00pm-9:59pm,1,Not an Intersection,1
32.69436667,-115.4991889,Clear,Dark - Not Lighted,Dry,Other Principal Arterial,49.0,9,March,4:00am-4:59am,1,Not an Intersection,1
34.000425,-118.203475,Clear,Dark - Lighted,Dry,Other Principal Arterial,40.0,17,May,2:00am-2:59am,1,Not an Intersection,1
34.482625,-117.2653833,Clear,Dark - Lighted,Dry,Local,35.0,10,March,1:00am-1:59am,1,Not an Intersection,1
35.23212778,-119.0139778,Clear,Dark - Not Lighted,Dry,Other Freeways and Expressways,70.0,17,November,1:00am-1:59am,1,Not an Intersection,1
36.67585556,-121.8085056,Clear,Dark - Not Lighted,Dry,Other Freeways and Expressways,65.0,3,December,3:00am-3:59am,1,Not an Intersection,1
36.97466667,-120.1284889,Clear,Daylight,Dry,Minor Arterial,55.0,14,February,11:00am-11:59am,2,Four-Way Intersection,1
35.102725,-119.0461111,Clear,Daylight,Dry,Interstate,70.0,26,March,4:00pm-4:59pm,1,Not an Intersection,1
38.22321667,-122.2579833,Clear,Dark - Lighted,Dry,Other Principal Arterial,55.0,17,July,11:00pm-11:59pm,3,Four-Way Intersection,1
36.72363056,-119.1437306,Clear,Daylight,Dry,Minor Collector,55.0,3,April,9:00am-9:59am,2,Not an Intersection,1
38.27216944,-122.0926639,Clear,Daylight,Dry,Major Collector,45.0,25,September,12:00pm-12:59pm,1,T-Intersection,1
36.61840833,-119.3948889,Clear,Daylight,Dry,Major Collector,55.0,5,April,11:00am-11:59am,2,Four-Way Intersection,1
38.06845833,-122.2266222,Clear,Dark - Lighted,Dry,Interstate,55.0,28,September,9:00pm-9:59pm,1,Not an Intersection,1
38.14063611,-122.1099722,Clear,Dark - Not Lighted,Dry,Interstate,65.0,30,September,3:00am-3:59am,1,Not an Intersection,1
38.51739444,-122.4874278,Clear,Daylight,Dry,Minor Arterial,45.0,4,August,9:00am-9:59am,1,Not an Intersection,1
34.008575,-117.9700167,Clear,Dark - Not Lighted,Dry,Other Freeways and Expressways,65.0,28,December,0:00am-0:59am,1,Not an Intersection,1
36.64785556,-119.9889056,Clear,Daylight,Dry,Major Collector,55.0,28,August,11:00am-11:59am,2,Four-Way Intersection,2
34.11334722,-117.7651722,Clear,Dark - Lighted,Dry,Other Principal Arterial,45.0,27,July,0:00am-0:59am,1,Four-Way Intersection,1
33.81595278,-116.4756278,Clear,Dark - Lighted,Dry,Other Principal Arterial,45.0,8,May,11:00pm-11:59pm,1,T-Intersection,1
36.73039167,-119.2866806,Cloudy,Daylight,Dry,Other Principal Arterial,65.0,15,September,4:00pm-4:59pm,2,Y-Intersection,1
33.78515278,-116.9718583,Clear,Daylight,Dry,Local,45.0,30,October,12:00pm-12:59pm,1,Four-Way Intersection,1
33.82358056,-117.0335583,Clear,Dark - Not Lighted,Dry,Local,55.0,16,November,1:00am-1:59am,1,T-Intersection,1
34.34016111,-117.4824222,Clear,Daylight,Dry,Interstate,70.0,2,October,11:00am-11:59am,1,Not an Intersection,1
36.75436111,-119.77575,Rain,Dark - Not Lighted,Wet,Other Freeways and Expressways,65.0,26,November,5:00am-5:59am,1,Not an Intersection,1
37.09075556,-121.9497,Clear,Daylight,Dry,Major Collector,40.0,18,December,9:00am-9:59am,2,Not an Intersection,1
39.15755,-123.57405,Clear,Daylight,Dry,Minor Arterial,55.0,21,March,2:00pm-2:59pm,1,Not an Intersection,1
33.96739722,-118.2810389,Clear,Daylight,Dry,Interstate,65.0,3,April,10:00am-10:59am,3,Not an Intersection,1
38.55161389,-121.4315417,Clear,Daylight,Dry,Other Freeways and Expressways,55.0,4,June,8:00pm-8:59pm,2,Not an Intersection,1
41.42697778,-122.3995139,Clear,Daylight,Dry,Interstate,65.0,30,June,12:00pm-12:59pm,2,Not an Intersection,1
36.87594722,-119.9113444,Clear,Daylight,Dry,Major Collector,55.0,7,July,7:00am-7:59am,1,Not an Intersection,1
36.99768889,-120.0742944,Clear,Dark - Not Lighted,Dry,Minor Arterial,45.0,31,July,4:00am-4:59am,2,T-Intersection,1
32.71965556,-114.9167889,Clear,Daylight,Dry,Interstate,70.0,20,September,6:00am-6:59am,2,Not an Intersection,1
33.55043611,-117.2864917,Clear,Daylight,Dry,Local,50.0,28,September,6:00pm-6:59pm,1,Not an Intersection,1
40.76430556,-122.31875,Clear,Dark - Not Lighted,Dry,Interstate,65.0,16,August,11:00pm-11:59pm,6,Not an Intersection,1
38.05991111,-122.5316306,Clear,Dark - Lighted,Dry,Other Freeways and Expressways,65.0,5,October,8:00pm-8:59pm,1,Not an Intersection,1
33.98934722,-118.2497861,Clear,Dark - Lighted,Dry,Other Principal Arterial,40.0,26,September,11:00pm-11:59pm,3,Not an Intersection,1
33.28639722,-116.8003944,Clear,Daylight,Wet,Major Collector,45.0,3,November,12:00pm-12:59pm,1,Not an Intersection,1
35.35043889,-118.9852528,Clear,Dark - Lighted,Dry,Minor Arterial,40.0,22,December,7:00pm-7:59pm,1,Four-Way Intersection,1
37.92548611,-121.6226611,Clear,Dark - Lighted,Dry,Minor Arterial,50.0,6,December,11:00pm-11:59pm,1,Four-Way Intersection,1
32.75713889,-117.2037,Clear,Dark - Lighted,Dry,Interstate,65.0,11,May,11:00pm-11:59pm,1,Not an Intersection,1
36.930075,-121.4735028,Clear,Dusk,Dry,Other Principal Arterial,55.0,30,August,8:00pm-8:59pm,2,Not an Intersection,1
33.95588333,-117.4700444,Clear,Daylight,Dry,Local,25.0,21,October,4:00pm-4:59pm,1,Four-Way Intersection,1
33.88716944,-117.3314139,Clear,Dark - Lighted,Dry,Minor Arterial,40.0,2,November,5:00am-5:59am,2,Four-Way Intersection,2
37.89587222,-121.2836194,Clear,Dark - Lighted,Dry,Interstate,65.0,20,October,7:00pm-7:59pm,3,Not an Intersection,1
33.95871111,-117.4185583,Clear,Dark - Lighted,Dry,Minor Arterial,35.0,26,October,7:00pm-7:59pm,1,Not an Intersection,1
38.414175,-121.3913833,Cloudy,Dark - Lighted,Dry,Other Freeways and Expressways,65.0,6,March,5:00am-5:59am,1,Not an Intersection,1
34.07037222,-117.4429889,Cloudy,Dark - Lighted,Wet,Minor Arterial,45.0,3,February,10:00pm-10:59pm,4,Not an Intersection,3
39.24628889,-120.7440778,Snow,Daylight,Wet,Interstate,65.0,26,April,9:00am-9:59am,1,Not an Intersection,1
38.92015556,-122.6125278,Clear,Dark - Not Lighted,Dry,Other Principal Arterial,55.0,26,May,1:00am-1:59am,1,Not an Intersection,1
38.678275,-121.2257111,Clear,Daylight,Dry,Other Principal Arterial,45.0,1,July,7:00am-7:59am,1,Four-Way Intersection,1
39.71103056,-122.1784667,Clear,Daylight,Dry,Major Collector,55.0,24,June,8:00am-8:59am,2,Four-Way Intersection,1
37.607725,-120.4502111,Clear,Dark - Not Lighted,Wet,Major Collector,55.0,3,February,0:00am-0:59am,1,Not an Intersection,1
33.84703333,-118.3878917,Clear,Daylight,Dry,Local,35.0,10,January,2:00pm-2:59pm,2,Four-Way Intersection,1
39.76448056,-122.0290667,Clear,Daylight,Dry,Major Collector,45.0,19,July,Unknown Hours,1,Not an Intersection,2
38.68202778,-122.4462306,Clear,Daylight,Dry,Major Collector,50.0,13,October,11:00am-11:59am,1,Not an Intersection,1
38.82706667,-121.3070194,Clear,Dark - Not Lighted,Dry,Major Collector,45.0,4,August,4:00am-4:59am,1,Not an Intersection,1
38.75856667,-121.2613111,Clear,Dark - Lighted,Dry,Interstate,65.0,24,October,9:00pm-9:59pm,1,Not an Intersection,1
38.67776667,-121.36165,Clear,Daylight,Not Reported,Minor Arterial,45.0,15,June,8:00pm-8:59pm,1,Not an Intersection,1
34.29696667,-118.1644056,Clear,Daylight,Dry,Major Collector,55.0,9,November,2:00pm-2:59pm,2,Not an Intersection,1
33.70700833,-116.182475,Clear,Dark - Lighted,Dry,Other Principal Arterial,55.0,24,January,9:00pm-9:59pm,1,Not an Intersection,1
32.717775,-117.1142194,Clear,Dark - Not Lighted,Dry,Other Freeways and Expressways,65.0,29,March,11:00pm-11:59pm,1,Not an Intersection,1
32.76031389,-117.1718417,Clear,Dark - Lighted,Dry,Interstate,65.0,30,May,2:00am-2:59am,1,Not an Intersection,1
36.05322222,-119.5236028,Clear,Daylight,Dry,Minor Arterial,55.0,8,June,5:00pm-5:59pm,1,Not an Intersection,1
36.98134722,-120.02925,Clear,Dark - Not Lighted,Dry,Minor Arterial,55.0,18,August,11:00pm-11:59pm,2,Not an Intersection,1
32.56429722,-116.9983806,Clear,Dark - Not Lighted,Dry,Other Freeways and Expressways,65.0,24,June,0:00am-0:59am,1,Not an Intersection,1
32.56113056,-117.0672917,Clear,Dark - Not Lighted,Dry,Interstate,65.0,1,August,3:00am-3:59am,1,Not an Intersection,1
39.18619167,-123.211325,Clear,Dark - Not Lighted,Dry,Other Principal Arterial,65.0,8,August,Unknown Hours,1,Not an Intersection,1
32.75084167,-117.0016333,Clear,Daylight,Dry,Other Freeways and Expressways,65.0,24,August,6:00pm-6:59pm,1,Four-Way Intersection,2
32.78043056,-117.08415,Clear,Reported as Unknown,Dry,Interstate,65.0,28,June,6:00pm-6:59pm,2,Not an Intersection,1
33.70280556,-117.7767278,Clear,Dark - Not Lighted,Dry,Interstate,65.0,25,August,0:00am-0:59am,2,Not an Intersection,2
36.84163333,-121.4709139,Cloudy,Dawn,Dry,Other Principal Arterial,55.0,25,August,6:00am-6:59am,2,Not an Intersection,1
32.71368889,-117.1470472,Clear,Dark - Lighted,Dry,Other Freeways and Expressways,65.0,25,August,9:00pm-9:59pm,1,Not an Intersection,1
35.77593056,-119.2577806,Clear,Daylight,Dry,Minor Arterial,35.0,8,November,2:00pm-2:59pm,2,Not an Intersection,1
36.27235278,-121.4463194,Cloudy,Dark - Not Lighted,Dry,Minor Collector,55.0,13,December,6:00pm-6:59pm,2,Not an Intersection,1
32.83430556,-117.1756111,Clear,Dark - Lighted,Dry,Other Principal Arterial,25.0,26,August,11:00pm-11:59pm,5,Four-Way Intersection,3
34.03303333,-118.1345667,Clear,Dark - Not Lighted,Dry,Other Freeways and Expressways,65.0,11,August,8:00pm-8:59pm,3,Not an Intersection,1
36.9232,-119.8151694,Not Reported,Dawn,Not Reported,Minor Arterial,55.0,30,August,5:00am-5:59am,3,Not Reported,1
33.86775,-117.7262667,Clear,Dark - Not Lighted,Dry,Other Freeways and Expressways,65.0,30,August,11:00pm-11:59pm,2,Not an Intersection,1
33.68805278,-117.9114528,Clear,Daylight,Dry,Interstate,65.0,6,September,6:00pm-6:59pm,4,Not an Intersection,1
33.85585833,-117.7172861,Clear,Dark - Lighted,Dry,Other Freeways and Expressways,65.0,22,September,2:00am-2:59am,1,Not an Intersection,1
33.86653889,-117.0359361,Clear,Daylight,Dry,Major Collector,55.0,9,September,2:00pm-2:59pm,4,Not an Intersection,5
32.74675278,-117.1920861,Clear,Dark - Lighted,Dry,Interstate,65.0,11,September,0:00am-0:59am,1,Not an Intersection,1
33.65995278,-117.8717528,Cloudy,Dark - Lighted,Dry,Other Freeways and Expressways,65.0,15,September,9:00pm-9:59pm,2,Not an Intersection,1
36.31740556,-120.1033528,Clear,Dark - Not Lighted,Dry,Minor Arterial,55.0,10,August,1:00am-1:59am,2,Not Reported,1
34.27022222,-118.6492806,Cloudy,Dark - Not Lighted,Dry,Other Freeways and Expressways,65.0,27,October,6:00am-6:59am,1,Not an Intersection,2
33.72048889,-117.7964417,Clear,Dark - Not Lighted,Dry,Interstate,65.0,25,November,3:00am-3:59am,2,Not an Intersection,1
